capacity_mw,generation_gwh_2016,generation_gwh_2017,generation_gwh_2015,generation_gwh_2018,generation_gwh_2014,generation_gwh_2013,primary_fuel,estimated_generation_gwh_2015,estimated_generation_gwh_2014,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2016,source,longitude,geolocation_source,owner,plant_age_years,year_of_capacity_data,latitude,estimated_generation_gwh_2017
48.0,121.408,112.974,114.765,105.237,108.413,97.57,9,150.44,180.14,107.744,27.62,156.18,736,-71.8189,22,516,11.0,2019.0,43.7681,169.79
5.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,13.458,27.62,27.555,736,-77.1182,22,7633,4.0,2019.0,35.1692,8.14
6.0,0.947,12.176,26.0715,13.393,23.489,23.095,7,26.83,28.25,13.458,27.62,27.555,736,-117.3812,22,2061,8.0,2019.0,43.9367,10.03
3.2,4.859,4.337,4.558,4.32,4.585,4.67082,7,4.92,4.39,4.495,27.62,5.03,736,-71.0372,22,1844,11.0,2019.0,42.7511,4.56
8.7,0.036,0.031,0.029,0.098,0.096,0.125,5,26.83,28.25,0.301,27.62,27.555,736,-92.7723,22,3660,48.06896551724162,2019.0,42.3631,5.09
1088.2,5283.392,5018.255,6007.216,5527.011,4451.509,3310.652,1,26.83,28.25,5503.121,27.62,27.555,736,-98.1419,22,3676,23.685535747105178,2019.0,29.6244,3837.53
1.7,22.563,18.273,26.0715,1.669,23.489,23.095,7,26.83,28.25,3.0340000000000003,27.62,27.555,736,-121.8611,22,1933,6.0,2019.0,37.269,2.77
6.4,17.942,12.004,18.089,16.165,15.838,8.711,3,21.12,23.82,20.321,21.45,22.99,736,-104.7606,22,8711,96.5,2019.0,42.2899,20.48
20.0,45.922,44.076,46.157,43.717,46.332,11.488,7,47.36,44.6,43.083,27.62,44.38,736,-119.6506,22,6234,11.0,2019.0,36.1639,48.05
2.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,3.172,27.62,27.555,736,-74.0008,22,3108,5.0,2019.0,42.7273,3.25
30.0,22.563,34.533,26.0715,56.572,23.489,23.095,7,26.83,28.25,59.06,27.62,27.555,736,-86.5184,22,3716,7.0,2019.0,30.5154,48.88
40.0,22.563,11.108,26.0715,77.212,23.489,23.095,7,26.83,28.25,78.572,27.62,27.555,736,-86.8952,22,3717,7.0,2019.0,30.4308,65.18
50.0,22.563,13.687,26.0715,93.23,23.489,23.095,7,26.83,28.25,94.74,27.62,27.555,736,-87.3352,22,3718,7.0,2019.0,30.4704,81.47
19.200000000000003,121.358,134.951,130.206,141.489,141.869,125.828,3,74.95,91.24,147.332,89.63,86.76,736,-70.2094,22,936,98.0,2019.0,44.1529,79.62
3.5,22.563,5.843,26.0715,6.128,23.489,23.095,7,26.83,28.25,5.325,27.62,27.555,736,-89.1192,22,9188,7.0,2019.0,30.3799,5.7
120.0,258.814,501.3,26.0715,506.572,23.489,23.095,9,26.83,28.25,508.947,27.62,27.555,736,-101.4736,22,4340,8.0,2019.0,32.2403,462.62
115.2,506.256,724.522,740.864,733.655,713.367,839.939,3,489.78,511.2,667.523,512.3,467.51,736,-86.3939,22,8403,81.5,2019.0,34.4213,450.11
1.0,22.563,18.273,26.0715,0.243,23.489,23.095,7,26.83,28.25,1.514,27.62,27.555,736,-93.7078,22,8432,6.0,2019.0,44.092,1.62
79.9,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,17.981,27.62,27.555,736,-77.5348,22,2277,5.0,2019.0,36.4864,130.2
3.6,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,3.95,27.62,27.555,736,-81.4428,22,3441,5.0,2019.0,32.4128,5.86
2.8,2.5540000000000003,2.6,2.439,2.398,2.279,2.658,5,26.83,28.25,2.091,27.62,27.555,736,-145.2531,22,3747,8.071428571427987,2019.0,66.5663,1.64
2.4,11.955,9.798,7.745,7.031000000000001,2.064,3.01,3,5.78,7.52,10.038,7.81,7.92,736,-97.6249,22,3675,93.0,2019.0,29.4952,6.75
2.4,1.988,0.0,7.834,0.0,2.29,3.646,3,5.78,7.52,0.0,7.81,7.92,736,-97.4919,22,3675,93.0,2019.0,29.4681,6.75
1995.7,11670.861,12465.364,10743.084,12248.562,10167.617,8950.998,1,26.83,28.25,12462.636,27.62,27.555,736,-85.0975,22,7866,19.93125219221315,2019.0,32.6078,7037.82
768.6,0.0,0.0,5723.722,0.0,5597.462,5692.987,4,26.83,28.25,6376.319,27.62,27.555,736,-80.1589,22,2362,53.0,2019.0,34.4017,6097.52
2294.0000000000005,7881.817,5912.965,9006.608,6654.176,6833.963,0.0,1,26.83,28.25,7862.519,27.62,27.555,736,-82.4231,22,8330,30.897646033130513,2019.0,27.9072,8089.78
1608.5,8560.987961,6584.2829520000005,5568.641999999999,7772.126039999999,0.0,0.0,0,26.83,28.25,5889.596039999999,27.62,27.555,736,-83.8181,22,2429,33.2403481504507,2019.0,38.7,7429.94
111.8,483.805,453.152,371.62224,459.517,514.33569,452.063,3,303.13,331.29,306.344,331.29,332.2,736,-121.8144,22,6737,40.0,2019.0,47.9084,284.81
72.9,154.855,176.239,198.745,252.836,198.568,297.81,3,206.19,266.61,251.681,265.01,263.84,736,-86.0524,22,204,58.0,2019.0,33.7845,220.8
97.3,405.149997,372.8390030000001,374.652994,397.634002,382.606995,359.77700200000004,8,26.83,28.25,413.080995,27.62,27.555,736,-158.0986,22,1946,26.712230215827503,2019.0,21.3,17.63
434.9000000000001,0.0,0.0,0.0,0.0,0.0,668.9259999999999,1,26.83,28.25,1648.0442799999998,27.62,27.555,736,-110.9047,22,8678,46.321683145551106,2019.0,32.16,1533.67
11.8,0.31164,2.2197,0.10486,3.99448,0.2254,0.15778,1,26.83,28.25,3.54368,27.62,27.555,736,-118.2219,22,1681,37.0,2019.0,33.9986,41.61
2.6,3.778,3.907,0.0,3.64,23.489,23.095,7,26.83,28.25,3.516,27.62,27.555,736,-78.5945,22,3847,8.0,2019.0,35.56,4.89
2.0,22.563,18.273,26.0715,0.003,23.489,23.095,7,26.83,28.25,2.811,27.62,27.555,736,-79.4195,22,3848,5.0,2019.0,35.1343,3.25
2.0,22.563,3.14,26.0715,3.009,23.489,23.095,7,26.83,28.25,3.166,27.62,27.555,736,-73.3253,22,3914,8.0,2019.0,43.5437,2.47
36.2,117.759997,160.915996,194.998,191.170002,187.290001,200.950996,8,26.83,28.25,188.963005,27.62,27.555,736,-120.2648,22,3981,35.0,2019.0,40.3683,6.56
7.6,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,4.086,27.62,27.555,736,-120.262,22,3982,5.0,2019.0,40.373,12.38
3.0,5.199,5.101,0.005,4.986,23.489,23.095,7,26.83,28.25,4.754,27.62,27.555,736,-84.4016,22,3775,8.0,2019.0,40.3904,4.35
10.0,22.563,0.7,26.0715,0.0,23.489,23.095,6,26.83,28.25,0.678,27.62,27.555,736,-157.9194,22,3831,7.0,2019.0,21.3364,197.21
15.0,93.668,87.69200000000001,49.678,83.39,23.489,23.095,1,26.83,28.25,84.452,27.62,27.555,736,-78.1875,22,4022,9.0,2019.0,39.1325,52.89
2.1,1.3731300000000002,3.25413,26.0715,3.17691,23.489,23.095,7,26.83,28.25,3.053,27.62,27.555,736,-89.033,22,4023,8.0,2019.0,42.5788,2.89
4.0,28.83,27.771,26.9,26.942,27.847,28.862,1,26.83,28.25,28.14,27.62,27.555,736,-72.6686,22,3813,15.0,2019.0,41.7614,14.1
7.4,34.528,45.716,41.165,32.632,44.444,43.585,1,26.83,28.25,37.713,27.62,27.555,736,-111.8417,22,8490,16.0,2019.0,40.7631,26.09
8.1,14.899,13.258,14.627,12.847,13.965000000000002,15.29,1,26.83,28.25,12.508,27.62,27.555,736,-73.68,22,4080,19.82716049382725,2019.0,42.6969,28.56
5.0,22.563,0.015,26.0715,0.299,23.489,23.095,7,26.83,28.25,9.144,27.62,27.555,736,-77.6315,22,4101,6.0,2019.0,36.3487,8.14
135.0,344.669,757.886,35.18,361.336,138.226,181.774,3,238.51,282.91,650.136,284.67,332.63,736,-119.0203,22,6234,65.0,2019.0,36.9274,319.9
165.6,459.455,436.644,441.309,361.577,514.455,482.147,9,468.7,535.41,463.283,571.56,504.02,736,-99.4228,22,3760,15.0,2019.0,32.7683,491.59
1.9,22.563,18.273,26.0715,2.58,23.489,23.095,7,26.83,28.25,2.965,27.62,27.555,736,-72.5565,22,3761,7.0,2019.0,42.3512,3.09
33.400000000000006,75.69800000000001,182.033,103.787,178.413,98.741,185.126,3,84.2,127.62,105.508,120.89,121.07,736,-72.6036,22,1489,57.335329341317674,2019.0,42.2119,109.68
1.9,6.462,5.571,6.282,5.15,6.665,5.95,9,5.32,5.22,4.397,5.51,6.09,736,-96.235,22,1270,23.0,2019.0,44.2253,4.5
3.0,3.4,3.45,3.3160000000000003,3.459,1.582,23.095,7,3.95,28.25,3.486,27.62,4.5,736,-72.5389,22,5971,10.0,2019.0,42.3521,4.03
41.4,0.124,-0.031,0.0,-0.159,0.736,0.409,1,26.83,28.25,-0.112,27.62,27.555,736,-84.5194,22,4621,54.0,2019.0,38.0794,145.99
177.3,28.307,32.135000000000005,26.037000000000003,23.667,28.722,33.301,1,26.83,28.25,13.23,27.62,27.555,736,-79.9634,22,2279,27.073886068809998,2019.0,32.8265,625.24
1.4,9.951,13.203,10.024,10.248,11.669,4.296,3,5.18,5.94,11.754,5.31,5.41,736,-75.445,22,1269,102.0,2019.0,44.3117,5.27
8.1,-0.201,-0.063,-0.156,1.126,-0.122,0.844,5,26.83,28.25,-0.072,27.62,27.555,736,-135.4462,22,209,28.469135802469054,2019.0,59.2359,4.74
5.6,6.7700000000000005,16.496,-0.083,0.512,3.536,3.343,3,8.94,11.67,-0.104,11.67,12.91,736,-117.9567,22,4987,97.0,2019.0,36.1097,11.05
152.5,0.0,0.0,0.0,0.0,0.0,330.948,1,26.83,28.25,332.21724,27.62,27.555,736,-97.7356,22,8793,33.18622950819599,2019.0,30.2867,537.79
478.0,22.563,18.273,26.0715,13.0125,23.489,23.095,9,26.83,28.25,908.996,27.62,27.555,736,-101.7422,22,3772,5.0,2019.0,33.9278,1403.75
8.2,22.563,0.858,26.0715,18.249,23.489,23.095,7,26.83,28.25,17.35,27.62,27.555,736,-81.2934,22,3774,6.0,2019.0,33.0234,13.36
1.6,3.887,2.6670000000000003,2.651,3.282,1.89486,1.33848,3,4.63,4.07,2.188,4.81,6.16,736,-78.9236,22,580,109.0,2019.0,36.7817,4.43
20.0,30.097,17.086000000000002,27.964,33.511,0.0,23.095,7,26.83,28.25,37.018,27.62,35.03,736,-77.7114,22,4102,9.0,2019.0,36.4419,39.08
49.9,0.0,213.722004,255.258,260.291,202.625,39.08,8,26.83,28.25,206.566004,27.62,27.555,736,-78.8733,22,7828,11.0,2019.0,36.7014,9.04
1.6,1.456,1.782,1.508,1.648,1.28,1.869,7,2.3,2.29,1.557,2.41,1.99,736,-74.3944,22,8199,15.0,2019.0,40.5737,2.25
56.7,4.351,2.455,3.42,3.593,5.392,1.099,1,26.83,28.25,5.041,27.62,27.555,736,-96.7862,22,5638,51.0,2019.0,40.5587,199.95
13.6,29.404,31.493,14.612,38.014,24.258,44.306,3,31.62,35.32,41.231,35.32,35.42,736,-121.0419,22,6234,107.0,2019.0,38.957,30.82
4.0,0.014,0.015,0.018,0.022,0.01,0.021,5,26.83,28.25,0.01,27.62,27.555,736,-96.8319,22,1475,17.0,2019.0,47.3501,2.34
66.0,131.16000000000005,145.07100000000003,224.284004,264.003997,182.295004,170.398935,5,26.83,28.25,402.285006,27.62,27.555,736,-155.4711,22,3777,24.0,2019.0,20.0939,38.68
126.9,-2.792,-2.068,-4.946000000000001,0.72,55.628,61.373,1,26.83,28.25,2.264,27.62,27.555,736,-84.5543,22,1476,56.09377462568955,2019.0,39.4098,447.51
19.6,-0.086,-0.059,-0.083,0.177,1.401,0.059,5,26.83,28.25,-0.089,27.62,27.555,736,-76.9885,22,3778,53.0,2019.0,39.9087,11.48
5.300000000000001,10.118,8.307,4.033,4.508,4.101,9.621,3,16.6,16.77,0.0,17.29,19.46,736,-121.0895,22,6234,103.0,2019.0,40.2687,18.77
2.2,4.095,5.093,4.151,4.7780000000000005,4.866,4.175,3,7.52,8.7,4.313,7.62,9.35,736,-84.5558,22,1476,30.0,2019.0,39.4128,6.99
32.0,3.024,1.741,1.564,2.733,2.157,2.144,1,26.83,28.25,1.919,27.62,27.555,736,-84.5183,22,313,24.0,2019.0,39.3528,112.84
1.0,22.563,18.273,26.0715,1.202,23.489,23.095,7,26.83,28.25,1.552,27.62,27.555,736,-72.161,22,2469,6.0,2019.0,41.657,1.62
74.9,22.563,18.273,26.0715,0.8170000000000001,23.489,23.095,7,26.83,28.25,180.635,27.62,27.555,736,-83.1869,22,2357,5.0,2019.0,30.4443,122.05
7.5,11.285,10.42,26.0715,9.662,23.489,23.095,7,12.63,12.11,10.285,12.02,11.86,736,-74.6301,22,3815,12.0,2019.0,40.169,11.1
343.8,0.0,30.063,63.49,167.24500500000002,48.86900000000001,35.097,1,26.83,28.25,89.77300000000001,27.62,27.555,736,-79.7361,22,5815,15.166666666666742,2019.0,34.8423,1212.4
4.8,22.563,18.273,26.0715,0.859,23.489,23.095,7,26.83,28.25,5.839,27.62,27.555,736,-94.0094,22,2234,5.0,2019.0,45.4176,7.82
23.0,60.594,53.162,50.491,56.987,60.61,54.349,9,72.53,73.73,51.738,27.62,65.89,736,-115.4633,22,125,11.0,2019.0,43.0061,65.61
74.5,22.563,3.647,26.0715,158.083,23.489,23.095,7,26.83,28.25,157.053,27.62,27.555,736,-81.325,22,3090,6.0,2019.0,26.6926,121.4
3.2,5.929,4.0840000000000005,26.0715,4.87,23.489,23.095,7,26.83,28.25,5.4030000000000005,27.62,4.98,736,-72.4388,22,266,9.0,2019.0,42.0447,4.77
3.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,0.131,27.62,27.555,736,-72.4593,22,5962,5.0,2019.0,42.0457,5.7
4.4,22.563,0.0,26.0715,0.0,23.489,23.095,7,26.83,28.25,4.764,27.62,27.555,736,-72.4691,22,8442,6.5,2019.0,42.3769,7.16
3.4,16.867,19.976,15.872,14.869,18.774,20.992,3,11.65,13.65,17.678,12.02,12.21,736,-75.3665,22,3784,37.0,2019.0,44.2965,12.11
5.0,32.726000000000006,0.0,31.529,0.0,30.927,30.019,1,26.83,28.25,29.838,27.62,27.555,736,-70.8406,22,3146,24.0,2019.0,42.9383,17.63
2.0,22.563,18.273,26.0715,0.0,23.489,23.095,7,26.83,28.25,3.126,27.62,27.555,736,-93.0205,22,7609,6.0,2019.0,44.5488,3.25
20.0,22.563,0.953,26.0715,28.768,23.489,23.095,7,26.83,28.25,41.788,27.62,27.555,736,-81.136,22,3788,6.0,2019.0,32.881,32.59
6.8,22.563,4.75,26.0715,14.026,23.489,23.095,7,26.83,28.25,13.147,27.62,27.555,736,-81.133,22,3787,7.0,2019.0,32.879,11.08
2.0,0.073,0.113,0.187,0.049,0.032,0.073,5,26.83,28.25,0.125,27.62,27.555,736,-155.9961,22,5163,23.0,2019.0,20.7658,1.17
121.6,7.818,6.78,-0.086,11.98,6.482,1.787,1,26.83,28.25,5.327,27.62,27.555,736,-83.4425,22,2336,56.3125,2019.0,42.5497,428.82
98.0,246.354,253.284,256.567,232.448,269.038,280.968,9,294.91,295.06,200.189,268.8,256.06,736,-93.63,22,3172,21.0,2019.0,43.0528,237.43
6.0,22.563,0.0,26.0715,13.048,23.489,23.095,3,20.52,22.82,9.993,20.71,21.28,736,-121.6897,22,6737,6.0,2019.0,47.5722,20.03
51.0,8.199,138.19,26.0715,140.856,23.489,23.095,9,26.83,28.25,145.792,27.62,27.555,736,-68.1469,22,5902,7.0,2019.0,44.7608,149.77
1314.8,549.584,0.0,0.0,0.0,0.0,0.0,1,26.83,28.25,615.576,27.62,27.555,736,-97.2192,22,2974,51.65637359294192,2019.0,32.7283,4636.63
294.5,158.39600000000002,181.144,155.846,85.765,131.11,153.199,1,26.83,28.25,101.873,27.62,27.555,736,-79.8061,22,3790,23.0,2019.0,41.2908,1038.55
3.0,6.042,5.791,6.055,5.557,1.654,23.095,7,6.46,28.25,5.752,27.62,6.07,736,-119.6292,22,7326,10.0,2019.0,36.3067,6.4
92.2,25.634,19.577,98.35,15.605,162.226,124.225,1,26.83,28.25,10.679,27.62,27.555,736,-119.6481,22,5496,23.0,2019.0,36.2701,325.14
1429.8000000000002,9716.9722,7833.855,9182.371,9286.025,7951.652,6962.237,1,26.83,28.25,9852.082,27.62,27.555,736,-82.7833,22,2387,21.0,2019.0,38.5731,5042.18
7.2,46.179,56.211,38.247,46.49,47.045,12.304,3,30.64,35.84,52.908,35.46,34.15,736,-74.9733,22,2893,107.0,2019.0,44.6192,31.94
16.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,0.038,27.62,27.555,736,-91.3988,22,3797,6.0,2019.0,39.6798,9.37
2.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,0.003,27.62,27.555,736,-91.3714,22,3797,6.0,2019.0,39.6995,1.17
2.0,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,0.003,27.62,27.555,736,-91.3744,22,3797,6.0,2019.0,39.723,1.17
5.0,8.389,7.681,1.568,7.343,23.489,23.095,7,26.83,28.25,7.883,27.62,8.09,736,-74.5906,22,5793,9.0,2019.0,40.0653,8.18
4.9,22.563,18.273,26.0715,6.413,23.489,23.095,7,26.83,28.25,9.552,27.62,27.555,736,-77.2138,22,6804,6.0,2019.0,34.8009,7.98
8.3,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,0.984,27.62,27.555,736,-72.0453,22,8212,5.0,2019.0,42.607,13.52
29.4,85.648,83.593,72.21600000000001,80.316,89.58,86.95,9,77.88,98.6,76.793,101.55,100.73,736,-104.9978,22,2351,16.0,2019.0,41.1397,96.6
4.0,7.478,7.836,26.0715,7.31,23.489,23.095,7,26.83,28.25,7.026,27.62,27.555,736,-78.5108,22,2061,8.0,2019.0,35.3965,7.44
1.7,22.563,18.273,26.0715,13.0125,23.489,23.095,9,3.69,3.79,0.505,4.6,3.89,736,-77.3641,22,3803,12.588235294117567,2019.0,43.2273,3.83
548.1,0.0,0.0,0.0,0.0,0.0,129.46,1,26.83,28.25,103.232,27.62,27.555,736,-118.2656,22,4987,25.13665389527523,2019.0,33.7706,1932.87
107.4,17.402,1.585,28.071,0.0,13.074,21.818,1,26.83,28.25,6.771,27.62,27.555,736,-118.2303,22,3804,32.19553072625695,2019.0,33.7771,378.74
9.0,15.888,15.424,19.799,11.997,25.3,26.12016,9,23.98,30.26,1.475,32.1,23.52,736,-97.4403,22,3805,12.0,2019.0,27.8322,23.19
470.1,0.0,0.0,0.0,0.0,0.0,0.0,1,26.83,28.25,770.7880049999999,27.62,27.555,736,-81.9636,22,4340,29.57200595617951,2019.0,27.6364,1657.8
16.3,0.0,0.0,0.006,0.0,0.004,0.003,5,26.83,28.25,0.0,27.62,27.555,736,-81.0739,22,2279,56.0,2019.0,32.2988,9.55
2.4000000000000004,7.188,6.049,6.759,4.732,11.799,15.857,8,26.83,28.25,0.393,27.62,27.555,736,-85.7258,22,2429,18.0,2019.0,37.7258,0.43
173.0,53.317,70.922,105.842,45.942,152.562,60.546,1,26.83,28.25,38.841,27.62,27.555,736,-94.2526,22,2433,23.0,2019.0,30.3038,610.08
115.7,349.10899700000004,118.345001,489.990004,147.37799700000002,679.7749969999999,614.8829959999999,0,26.83,28.25,137.175997,27.62,27.555,736,-107.6,22,3899,18.0,2019.0,45.7578,534.43
14.7,45.632,44.672,44.552,40.901,46.999,49.183,9,45.44,41.97,39.474,45.55,43.93,736,-94.365,22,5934,17.0,2019.0,42.0822,40.27
1064.7,0.0,0.0,3290.3939980000005,0.0,3847.897,4189.063025,1,26.83,28.25,1027.979997,27.62,27.555,736,-86.1969,22,4229,45.00601108293449,2019.0,39.7113,3754.65
5.2,1.659,10.136,26.0715,9.234,23.489,23.095,7,26.83,28.25,9.527,27.62,27.555,736,-77.0219,22,2061,8.0,2019.0,35.8308,9.52
74.0,182.013,177.107,180.225,173.219,173.689,180.041,9,199.99,199.21,183.854,232.93,203.73,736,-74.8789,22,516,13.0,2019.0,43.1122,192.1
2.8,3.883,3.657,26.0715,4.116,23.489,23.095,7,26.83,28.25,2.579,27.62,4.16,736,-72.1896,22,7287,9.0,2019.0,42.3084,3.73
31.5,103.775,118.092,94.948,104.263,108.301,112.75,3,73.79,108.88,135.80100000000002,108.88,104.8,736,-85.6299,22,1869,93.0,2019.0,43.4866,94.67
2.0,0.032,2.811,26.0715,2.8080000000000003,23.489,23.095,7,26.83,28.25,2.986,27.62,27.555,736,-76.245,22,4797,7.0,2019.0,42.448,3.25
100.8,15.584,0.023,20.534,29.451,11.928,46.134,1,26.83,28.25,21.668,27.62,27.555,736,-91.9923,22,4800,18.0,2019.0,30.1694,355.47
3.4,0.004,0.0,0.004,0.0,0.004,0.009,5,26.83,28.25,0.0,27.62,27.555,736,-95.3153,22,3807,23.0,2019.0,41.6445,1.99
4.4,22.563,18.273,26.0715,13.0125,23.489,23.095,5,26.83,28.25,11.7585,27.62,27.555,736,-73.9399,22,3808,16.0,2019.0,40.8145,2.57
94.0,43.276,20.625,45.013,33.058,54.448,41.858,1,26.83,28.25,25.345,27.62,27.555,736,-73.9156,22,5701,23.0,2019.0,40.7991,331.49
1.5,2.066,1.8,1.883,1.641,1.92,2.002,7,2.42,2.3,1.884,2.38,2.34,736,-74.2478,22,652,12.0,2019.0,40.9039,1.95
3.3,4.728,4.357,2.48,4.0600000000000005,23.489,23.095,7,26.83,28.25,4.431,27.62,4.68,736,-75.171,22,5793,9.0,2019.0,40.7553,4.49
1.5,2.611,3.664,26.0715,3.26,23.489,23.095,9,26.83,28.25,3.4250000000000003,27.62,27.555,736,-83.2287,22,6035,8.0,2019.0,40.7183,4.74
1325.1,3373.732,1880.728,1516.37,3.815,1311.008,1654.489,1,26.83,28.25,0.0,27.62,27.555,736,-113.1134,22,5686,20.0,2019.0,33.476,4672.95
5.0,9.871,9.708,0.004,8.92,23.489,23.095,7,26.83,28.25,9.193,27.62,27.555,736,-78.1008,22,7941,8.0,2019.0,35.2119,9.08
33.599999999999994,65.211,110.915,64.71300000000001,128.821,99.382,97.944,3,74.13,96.09,103.662,96.09,87.01,736,-72.9144,22,3583,100.0,2019.0,42.7936,78.65
1080.0,5022.762026,4626.391995,5753.937028,4783.687986,5730.314958,5523.451975,0,26.83,28.25,3735.238965,27.62,27.555,736,-101.7472,22,7873,46.0,2019.0,35.2982,4988.7
950.9,7513.051,8208.573,7272.177000000001,7587.914,8048.575,6888.363,4,26.83,28.25,7610.594,27.62,27.555,736,-78.9556,22,2362,37.0,2019.0,35.6334,7543.76
135.0,114.934,136.982,157.611,167.486,147.978,201.884,3,341.98,410.15,157.954,411.33,407.0,736,-85.616,22,204,41.0,2019.0,33.2583,324.58
76.4,181.609,244.278,195.368,190.05,207.992,211.024,3,200.19,278.18,244.975,276.57,280.05,736,-69.8658,22,936,69.58900523560237,2019.0,45.4592,236.86
4.2,0.12,0.031,0.052,0.182,23.489,0.09898,5,26.83,28.25,0.001,27.62,27.555,736,-74.1861,22,5703,27.238095238095184,2019.0,43.9719,2.46
24.1,119.64600000000002,115.918,115.53400000000002,101.559,116.726,95.25100000000002,8,26.83,28.25,111.378,27.62,27.555,736,-76.8539,22,3811,18.0,2019.0,40.2442,4.36
570.0,2421.77,1992.838,1560.519,1572.4050000000002,930.362,624.742,1,26.83,28.25,2612.562,27.62,27.555,736,-94.4367,22,5839,21.0,2019.0,32.3958,2010.1
745.0,3565.578,3338.9,3826.989,3666.2150000000006,3166.225,3320.365,1,26.83,28.25,3378.358,27.62,27.555,736,-114.9024,22,5673,15.750335570469588,2019.0,36.4306,2627.23
349.0,117.273,43.289,24.491,48.955,28.552,48.757,1,26.83,28.25,155.985,27.62,27.555,736,-94.2841,22,7872,16.50429799426911,2019.0,36.1855,1230.74
599.5,519.479,310.375,349.389,522.54,159.24200000000002,317.735,1,26.83,28.25,368.94000000000005,27.62,27.555,736,-92.2166,22,426,22.0,2019.0,34.5923,2114.13
161.4,285.915,206.81,342.938,140.111,98.877,310.83,3,452.3,515.46,260.253,543.32,561.49,736,-93.4062,22,8834,42.33333333333371,2019.0,38.2623,528.2
5.1,0.0,0.0,0.0,0.0,0.0,0.0,5,26.83,28.25,0.0,27.62,27.555,736,-86.3663,22,1478,44.76470588235247,2019.0,43.7041,2.98
11.8,51.533,0.0,52.41,0.0,0.0,47.722,1,26.83,28.25,51.335,27.62,27.555,736,-72.6733,22,3813,32.91525423728808,2019.0,41.7631,41.61
1.0,1.052,1.465,26.0715,1.467,23.489,23.095,7,1.46,28.25,1.504,27.62,1.43,736,-72.6509,22,5162,10.0,2019.0,41.7915,1.33
1.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,0.018,27.62,27.555,736,-94.1134,22,3814,4.0,2019.0,45.4936,1.62
360.0,39.983,91.936,38.139,183.73900000000003,30.863000000000003,0.0,1,26.83,28.25,357.12,27.62,27.555,736,-82.8199,22,6048,30.0,2019.0,34.3396,1269.53
420.0,437.21,250.514,359.282,536.352,451.36,517.349,3,891.24,1048.93,636.541,1184.84,1113.06,736,-82.8219,22,8838,58.0,2019.0,34.3564,812.69
1.0,1.301,1.32,26.0715,1.257,23.489,23.095,7,1.64,1.47,1.226,1.42,1.46,736,-74.0728,22,3816,13.0,2019.0,40.7828,1.5
22.5,0.37,0.174,0.548,0.244,0.516,0.131,1,26.83,28.25,0.231,27.62,27.555,736,-105.5322,22,607,22.0,2019.0,43.8294,79.34
52.8,125.581,124.388,131.544,111.355,132.504,122.326,9,152.97,165.07,121.616,173.87,154.11,736,-83.2064,22,3819,16.0,2019.0,43.83,168.5
59.4,209.752,208.805,213.412,193.912,211.011,202.445,9,214.68,236.1,198.829,239.35,204.21,736,-83.1669,22,3817,12.0,2019.0,43.8556,201.01
2.0,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,3.762,27.62,27.555,736,-77.7842,22,218,7.0,2019.0,34.9039,3.25
98.9,261.218,212.274,236.025,253.242,249.521,268.243,9,278.32,266.85,237.407,286.21,289.47,736,-120.3475,22,3818,14.0,2019.0,45.8131,265.23
4.0,5.84,5.562,5.2700000000000005,5.364,1.973,23.095,7,6.65,28.25,5.728,27.62,6.79,736,-70.0919,22,1217,10.0,2019.0,41.6961,6.25
4.4,18.422,17.897000000000002,27.684,13.105,18.178,18.717,3,17.45,20.49,12.744,19.23,18.59,736,-92.8677,22,3821,32.0,2019.0,44.7602,16.77
1.5,22.563,18.273,26.0715,13.0125,23.489,23.095,7,26.83,28.25,0.686,27.62,27.555,736,-98.437,22,1479,5.0,2019.0,40.602,2.44
4.5,0.0,6.319,26.0715,8.623,23.489,23.095,7,26.83,28.25,7.486,27.62,27.555,736,-92.8249,22,2681,7.0,2019.0,44.7593,7.33
10.0,25.538,34.504,22.156,31.285,20.956,19.585,3,30.63,31.86,34.424,34.05,35.44,736,-121.5445,22,6234,103.0,2019.0,40.9293,31.2
10.0,32.645,41.712,30.899,41.999,32.216,36.412,3,30.63,31.86,43.089,34.05,35.44,736,-121.5487,22,6234,103.0,2019.0,40.9607,31.2
1.7000000000000002,9.413,10.091,7.388,9.452,9.647,8.209,3,6.7,7.62,10.199,6.42,7.84,736,-89.4806,22,9290,68.70588235294167,2019.0,45.5711,6.83
5.0,7.447,11.694,6.9510000000000005,11.012,7.993,8.225,7,9.93,10.3,11.959,10.78,8.69,736,-107.2597,22,3822,13.0,2019.0,32.63,9.51
